id,name,address,lat,lon,stars,amenities,image_urls
B-68227,Royal Regency Lodge,"251 SC Road, Bengaluru, KA, India, 560009",12.978388,77.57526,3.0,Handrails In Stairways|Laundry Facilities|Laundry Facilities|Smoking Area|Smoking Area|Terrace|Water Dispenser|Water Sports|Newspaper|Wifi|Parking|Elevator|Housekeeping|Tours/Ticket Assistance|Visual Alarms In Hallways|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68227/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68227/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68227/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68227/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68227/4.jpg
B-73852,Treebo Seven Olives Hal,"Civil Aviation Rd, 2nd Crs, Murgeshpalya, Konena Agrahara, Raviprakash Nagar, Bengaluru, Karnataka, India, 560017",12.957353,77.662415,3.0,Laundry Facilities|Smoke-Complimentary Property|Towels|Banquet Facilities|Restaurant|Wifi|Parking|Parking|Elevator|Elevator|Elevator|Wheelchair Accessible|Concierge|Luggage Storage|Lockers Available,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-73852/0.jpg
B-66148,Serene International Hotel,"132,  3rd Cross Road 1st cross road hsr layout sector-1 Land mark next to Meenakshi classic apartment exit gate,  560102 Bangalore,  India, Bangalore, Karnataka, India, 560102",12.92091,77.65286,2.0,Air Conditioner|Laundry Facilities|Lounge|Restaurant|Room Service|Tour/Sightseeing Desk|Airport Transportation|Parking|Shuttle Service|Elevator|Wheelchair Accessible|Concierge|Housekeeping|Multilingual Staff|Forex|Photocopying Service|Cctv|Doctor|Fire Safety|Smoke Detectors|Business Center,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-66148/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-66148/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-66148/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-66148/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-66148/4.jpeg
B-26539,White Stone Comforts,", Amrutha Halli, Sneha Nagar, Byatarayanapura, White Stone Comforts and Banquet Hall, Bangalore, Karnataka, India, 560092",13.065896,77.598335,4.0,Air Conditioner|Check-In|Dry Cleaning|Food Delivery|Laundry Facilities|Private Check-In Checkout|Smoke Alarms|Smoking Area|Couple'S Room|Litter Box|Projector/Led Display|Clothes Rack|Fan|Complimentary Bottled Water|Mirror|Shower|Sofa|Soundproof Rooms|Soundproof Rooms|Toiletries|Wardrobe|Kettle|Non-Smoking Rooms|Breakfast|Meeting/Banquet Facilities|Restaurant|Room Service|Tv|Tv|Wifi|Wifi|Wifi|Wifi|Parking|Parking|Parking|Parking|Shuttle Service|Elevator|Family Room|Kids Safety Features|Concierge|Front Desk|Grooming Service|Housekeeping|Luggage Storage|Doctor|Fire Extinguishers|Safe Deposit Box|Sanitization|First Aid Kit|Cashless Payment Service|Invoice Provided|Meeting/Conference Facilities|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26539/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26539/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26539/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26539/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26539/4.jpg
B-35113,R K Grand Lodge,"Back Gate, Global Village Tech Park, near Mylasandra, Rajarajeshwari Nagar, Bengaluru, Karnataka 560059, Bangalore, Karnataka, India, 560098",12.917077,77.50032,2.0,Air Conditioner|Bilingual Staff|Restaurant|Room Service|Parking|Housekeeping|Multilingual Staff|Cctv|Fire Safety|Medical Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35113/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35113/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35113/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35113/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35113/4.jpeg
B-38611,Ring View Hotel,"#2,  Nagashetty Halli,  Bhadrappa Layout,  Devinagar,  Bengaluru,  560094 Bangalore,  India, Bangalore, Karnataka, India, 560094",13.04751,77.57384,3.0,Air Conditioner|Atm/Cash Machine|Laundry Facilities|Commercial Shops|Common Seating Area|Torch|Umbrella|Refrigerator|Room Service|Airport Transportation|Parking|Shuttle Service|Shuttle Service|Elevator|Wheelchair Accessible|Housekeeping|Photocopying Service|Cctv|Doctor|Fire Safety|Business Center|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-38611/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-38611/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-38611/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-38611/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-38611/4.jpeg
B-67119,HOTEL SKY BLUE SUITES,"JC INDUSTRIAL AREA,KANAKAPURA MAIN ROAD,YELACHENAHALLI, NS TOWERS 3RD FLOOR, Bangalore, Karnataka, India, 560078",12.8939905,77.56796,3.0,Check-In|Room Service|Wifi|Wifi|Wifi|Parking|Parking|Front Desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67119/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67119/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67119/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67119/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67119/4.jpg
B-83275,Kaveri Deluxe Lodge,"Opp Adishwar Bombay dyeing Road, Bangalore, Karnataka, India, 560022",13.023439,77.5562,3.0,Air Conditioner|Dry Cleaning|Iron/Ironing Board|Laundry Facilities|Bilingual Staff|Room Service|Wifi|Airport Transportation|Parking|Shuttle Service|Elevator|Concierge|Housekeeping|Cctv|Doctor,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83275/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83275/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83275/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83275/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83275/4.jpeg
B-88574,Lords Plaza Bengaluru,"26-A Electronic City Phase I  560100 Bengaluru  IN, 26-A Electronic City Phase I, Bengaluru, India, 560100",12.845104,77.665344,3.0,Air Conditioner|Balcony|Telephone|Tv|Wifi|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-88574/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-88574/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-88574/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-88574/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-88574/4.jpg
B-55948,Z Express Marydale,"Site No. 851, being a portion of Corporation No. 005/23/2/1, (carved out of Survey No. 23/2, NOgawara Village, Kasaba Hobli, Bengaluru North Taluk) Situated at NOgawara, Bengaluru, Ward No 23, Bangalore, India, Bangalore, Karnataka, India, 560045",13.036832,77.61905,2.0,Smoke-Complimentary Property|Bilingual Staff|Wifi|Housekeeping|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55948/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55948/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55948/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55948/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55948/4.jpeg
B-29326,Z Express Anoop,"140, KHB Colony, 5th Block, Koramangala, Zolo Anoop - Unisex PG in Koramangala, Bangalore, Karnataka, India, 560095",12.934321,77.61738,3.0,Adult-Only Property|Check-In|Food Delivery|Lockers|Private Check-In Checkout|Couple'S Room|Rooftop Area|Non-Smoking Rooms|Wifi|Wifi|Pet Friendly|Front Desk|Housekeeping|Luggage Storage,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-29326/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-29326/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-29326/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-29326/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-29326/4.jpg
B-89375,Hotel O Sri Ranga Boarding & Lodging,",242 Shri Ranga Comforts Gangamma Gudi Police Station Oppo -Sri Ram sameeksha Apartment. Singapura, Yelahanka Hobli,Bangalore,Karnataka,560015,India, Bangalore, Karnataka, India, 560015",13.07144,77.535,3.0,Shower|Room Service|Housekeeping|Multilingual Staff|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-89375/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-89375/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-89375/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-89375/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-89375/4.jpg
B-03574,Safina Hotels,"Safina Plaza ,84/85, Infantry Road, Bangalore, Karnataka, 560001, India, Bangalore, Karnataka, India, 560001",12.979768,77.60695,3.0,Coffee Shop/Cafe|Dry Cleaning|Iron/Ironing Board|Laundry Facilities|Lounge|Restaurant|Room Service|Airport Transportation|Parking|Shuttle Service|Concierge|Housekeeping|Doctor|Medical Facilities|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-03574/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-03574/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-03574/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-03574/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-03574/4.jpg
B-99852,Fabhotel Raayara Suites,"93/ a, Industrial Layout, Koramangala,, Bengaluru, 5th Block, Koramangala, Bangalore, India, 560095",12.933718,77.61453,3.0,Smoking Area|Smoking Area|Breakfast|Fitness Center|Parking|Upper Floors Accessible By Stairs Only|Wheelchair Accessible|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99852/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99852/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99852/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99852/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99852/4.jpg
B-07105,The Staying Comapny,"No.526/A, situated at 1st Cross, A block, Subramanyanagar, Rajajinagar 2nd stage, Bangalore 560010, Bangalore, Karnataka, India, 560010",13.007808,77.554695,3.0,Air Conditioner|Smoke-Complimentary Property|Smoke-Complimentary Property|Shower|Parking|Parking|Parking|Elevator|Housekeeping|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07105/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07105/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07105/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07105/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07105/4.jpeg
B-35473,OYO 16557 Sri Krishna International,"4, 1St Cross Rd., West Of ChoRd. Rd., 1St Stage, Basaveshwar Nagar, Karnataka560079, India, Bangalore, Karnataka, India, 560079",12.98867,77.53746,3.0,Air Conditioner|Laundry Facilities|Smoke-Complimentary Property|Terrace|Bar|Kitchen|Room Service|Spa|Parking|Elevator|Wheelchair Accessible|Concierge|Housekeeping|Wakeup Service|Cctv|Business Center|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35473/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35473/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35473/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35473/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35473/4.jpg
B-79634,FabHotel Ayodhya Palace,"No: 6,7,8,9, Andrahalli Main Road, Andrahall, Andrahall, Bangalore, Karnataka, India, 560091",13.010758,77.48294,2.0,Air Conditioner|Banquet Facilities|Room Service|Parking|Elevator|Housekeeping|Multilingual Staff|Wakeup Service|Cctv|Doctor|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79634/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79634/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79634/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79634/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-79634/4.jpeg
B-73269,Visla Stay,"Sugama Layout, Classic Paradise Layout, 38, Bengaluru, India, 560076",12.878719,77.622894,3.0,aparthotel,
B-80733,Amazing Eco House at Kolar near Bangalore,"17 A Main Road, Jnanabharathi BDA Layout, Jnana Ganga Nagar, Bengaluru, Karnataka , India, BANGALORE, India, 560056",12.96,77.5,,,
B-13743,ZO Rooms Rajajinagar Magadi Road,"1265(6), Near KHB Bus Stop Magadi Main Road, KHB Colony 560079 Bengaluru  IN, 1265(6), Near KHB Bus Stop, Bengaluru, India, 560079",12.98111,77.53546,3.0,Air Conditioner|Tv|Wifi|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13743/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13743/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13743/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13743/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13743/4.jpg
B-49619,Oakwood Residence Whitefield Bangalore,"62, Whitefield Main Rd, Whitefield, Bengaluru, Karnataka, India, 560066",12.969462,77.749825,4.0,Atm/Cash Machine|Bar/Lounges|Coffee Shop/Cafe|Gift Shops Or Newsstand|Hair Salon|Laundry Facilities|Laundry Facilities|Smoking Area|Double-Glazing On All Windows|Energy-Saving Switches|Grocery/Convenience Store|Banquet Facilities|Breakfast|Coffee/Tea|Restaurant|Restaurant|Snack Bar|Water Sports|Computer Station|Fitness Center|Fitness Facilities|Golfing|Newspaper|Pool|Pool Umbrellas|Sauna|Shopping|Swimming Pool|Television In Common Areas|Wifi|Wifi|Parking|Parking|Valet Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Children's Play Area|Supervised Childcare/Activities (Surcharge)|Concierge|Express Check-Out|Luggage Storage|Porter/Bellhop|Safe Deposit Box|Business Center|Conference Space|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49619/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49619/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49619/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49619/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49619/4.jpg
B-47673,Mansion Bay Spacez Luxury Villa,"2004, 22nd B Main Road, 14th Cross, HSR Layout, Bengaluru, Karnataka 560102, Bangalore, Karnataka, India, 560102",12.915005,77.647995,3.0,Air Conditioner|Bilingual Staff|Commercial Shops|Air Conditioner|Refrigerator|Kitchen|Room Service|Parking|Pet Friendly|Housekeeping|Multilingual Staff|Cctv|Doctor|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47673/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47673/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47673/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47673/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47673/4.jpeg
B-02799,Z Express Campbell,"1, Charles Campbell Rd, Cox Town, Zolo Campbell - PG in Indiranagar | Gents & Ladies PG, Bangalore, Karnataka, India, 560005",12.996679,77.62154,3.0,Front Desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02799/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02799/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02799/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02799/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02799/4.jpg
B-53143,Hotel DBrooks,"1st Main Rd, Bengaluru, KA, India, 560037",12.964267,77.716965,3.0,Coffee Shop/Cafe|Laundry Facilities|Laundry Facilities|Smoking Area|Smoking Area|Restaurant|Restaurant|Fitness Center|Newspaper|Television In Common Areas|Wifi|Parking|Parking|Parking|Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Concierge|Luggage Storage|Multilingual Staff|Conference Space|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53143/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53143/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53143/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53143/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53143/4.jpg
B-49622,Hotel Royal Splendid,"1090/A, 5th Block, Ashwath Nagar, HBR Layout, Bengaluru, Karnataka, India, 560045",13.039324,77.62727,3.0,Laundry Facilities|Smoke-Complimentary Property|Wifi|Parking|Parking|Elevator|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49622/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49622/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49622/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49622/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49622/4.jpg
B-82147,The Nexus,"Panathur Main Rd, Munnireddy Layout, #5, 435/379, Off - Marathalli - Sarjapur Outer Ring Road, Kadubisanahalli,, Bangalore, Karnataka, India, 560103",12.938965,77.70174,3.0,Air Conditioner|Laundry Facilities|Smoke-Complimentary Property|Bathroom|Fan|Complimentary Bottled Water|Mirror|Shower|Toiletries|Towels|Wardrobe|Breakfast|Room Service|Tv|Wifi|Wifi|Wifi|Wifi|Wifi|Parking|Front Desk|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-82147/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-82147/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-82147/3.jpg
B-09054,La Sara Comforts,"1,1st Floor Outer Ring Rd,Next to yes ba, Yes Bank Svc Rd, Munenkollal, Marathalli, Bengaluru, Karnataka, India, 560037",12.949547,77.69964,3.0,Atm/Cash Machine|Bar/Lounges|Laundry Facilities|Laundry Facilities|Smoke-Complimentary Property|Refrigerator|Restaurant|Water Dispenser|Coffee/Tea|Water Sports|Spa|Wifi|Wheelchair Accessible|Concierge|Luggage Storage|Multilingual Staff|Porter/Bellhop|Tours/Ticket Assistance|Lockers Available|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-09054/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-09054/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-09054/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-09054/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-09054/4.jpg
